32056	100
31880	100
32254	100
32206	100
33114	100
31890	100
31973	100
32112	100
31927	100
32010	100
31788	100
31796	100
31752	100
39038	100
31575	100
31533	100
31759	100
31468	100
31923	100
31826	100
31664	100
31350	100
31721	100
31632	100
31688	100
31773	100
36447	100
31374	100
31590	100
31672	100
31348	100
31756	100
38763	100
31551	100
31656	100
38632	100
31786	100
31439	100
31671	100
31901	100
31512	100
31872	100
31576	100
31506	100
38792	100
31554	100
31874	100
39134	100
31922	100
32027	100
31824	100
31894	100
31659	100
39140	100
31501	100
31533	100
31987	100
31729	100
31624	100
31641	100
31766	100
31360	100
31345	100
39173	100
31646	100
31978	100
38707	100
31427	100
31596	100
38545	100
31642	100
31429	100
39475	100
31513	100
31518	100
31867	100
31631	100
31819	100
39331	100
31567	100
1042055	700
972962	700
960409	700
975537	700
970050	700
997753	700
969346	700
968642	700
971303	700
970330	700
987163	700
968133	700
971825	700
971832	700
973468	700
976091	700
975131	700
973862	700
965024	700
967727	700
967071	700
969073	700
967118	700
974991	700
966472	700
964104	700
965129	700
970629	700
980613	700
980862	700
965292	700
977366	700
975338	700
971588	700
977364	700
968509	700
959114	700
965918	700
966550	700
969436	700
964232	700
975578	700
969949	700
964772	700
988603	700
966350	700
970707	700
976019	700
962292	700
967104	700
982639	700
964800	700
973087	700
981332	700
971380	700
976630	700
982088	700
972965	700
983960	700
962499	700
973652	700
978731	700
965552	700
979246	700
980053	700
992612	700
986644	700
978614	700
968740	700
979720	700
990722	700
977707	700
981103	700
981365	700
982767	700
985104	700
978739	700
993464	700
978053	700
971556	700
970314	700
974922	700
980569	700
980823	700
992628	700
981852	700
997906	700
982288	700
980186	700
989458	700
986985	700
991009	700
987234	700
989276	700
991659	700
986272	700
986546	700
993875	700
994247	700
987428	700
991461	10
928356	10
932067	10
921824	10
932415	10
955163	10
946510	10
936634	10
931138	10
930689	10
929045	10
923828	10
929901	10
929195	10
931099	10
937370	10
931470	10
928885	10
929814	10
934034	10
922583	10
931813	10
927462	10
923994	10
934919	10
934645	10
934078	10
923085	10
929053	10
927664	10
934570	10
926651	10
928343	10
927722	10
930609	10
932466	10
930485	10
919991	10
926985	10
918010	10
916725	10
928644	10
930204	10
928976	10
926961	10
923243	10
925076	10
937659	10
918663	10
929362	10
935385	10
932789	10
926164	10
919553	10
934629	10
931001	10
937908	10
929510	10
928415	10
925615	10
928198	10
929816	10
924634	10
925280	10
923021	10
927261	10
930278	10
933114	10
933497	10
935030	10
920824	10
925395	10
922122	10
933332	10
930311	10
934462	10
923138	10
932168	10
930370	10
935520	10
938474	10
933948	10
930067	10
932066	10
924356	10
929780	10
937000	10
932679	10
928591	10
922546	10
934670	10
930088	10
932469	10
934675	10
922548	10
934707	10
934511	10
935242	10
928042	10
915633	10
910328	10
837971	10
843139	10
847558	10
843699	10
840333	10
833736	10
828631	10
845185	10
850163	10
843790	10
840144	10
839016	10
861672	10
881471	10
843729	10
884763	10
870873	10
906855	10
880989	10
899682	10
858486	10
898857	10
915935	10
941917	10
867645	10
850180	10
907454	10
847931	10
888469	10
871707	10
871773	10
882898	10
917398	10
879909	10
867952	10
867133	10
847203	10
880138	10
834077	10
850448	10
882743	10
856380	10
892010	10
894972	10
885167	10
894652	10
895037	10
866154	10
865360	10
898873	10
886603	10
849636	10
885953	10
856171	10
853691	10
849601	10
850688	10
848135	10
849076	10
853105	10
847965	10
871633	10
855930	10
854476	10
851235	10
859516	10
891582	10
879716	10
869615	10
884767	10
881362	10
902448	10
881553	10
837226	10
853046	10
851887	10
859427	10
860047	10
889689	10
840733	10
836101	10
843108	10
847445	10
837532	10
839369	10
838311	10
838847	10
843503	10
839104	10
849511	10
843276	10
843896	10
841710	10
858695	10
888147	10
880217	10
889972	10
877680	10
838251	10
982012	10
886365	10
843236	10
841092	10
856607	10
838632	10
860677	10
860392	10
838114	10
