1908433	700
1897582	700
1834980	700
1760444	700
1755198	700
1760888	700
1762826	700
1773500	700
1759428	700
1760880	700
1760062	700
1763254	700
1767029	700
1773755	700
1757402	700
1754975	700
1773719	700
1764255	700
1747714	700
1757127	700
1758582	700
1774680	700
1757720	700
1761181	700
1763232	700
1761082	700
1760207	700
1776926	700
1755294	700
1762250	700
1752383	700
1765687	700
1762364	700
1754962	700
1760013	700
1760244	700
1759419	700
1763936	700
1765830	700
1759798	700
1765960	700
1769714	700
1768061	700
1761873	700
1756356	700
1761530	700
1762490	700
1764838	700
2512655	700
2136067	700
1754838	700
1755738	700
1762283	700
1752830	700
1758690	700
1754657	700
1757635	700
1755737	700
1761247	700
1755391	700
1761967	700
1757271	700
1755874	700
1763358	700
1759768	700
1756424	700
1759082	700
1754749	700
1755187	700
1761042	700
1768047	700
1765783	700
1758843	700
1762776	700
1760442	700
1765830	700
1753711	700
2159727	700
1762141	700
1763638	700
1755333	700
1757928	700
1756137	700
1757291	700
1752764	700
1752759	700
1758433	700
1752522	700
1753268	700
1757242	700
1762898	700
1752934	700
1757978	700
1758165	700
1749689	700
1755615	700
1764699	700
1754120	700
1749752	700
1768712	700
1757821	700
1755920	700
